,Instrument,Market Capitalisation,Instrument Is Active Flag,Company Common Name,"Total Inventory, 5 Year Compounded Annual Growth Rate (Pvt)",Total Current Assets,Net Debt Incl. Pref.Stock & Min.Interest,"Net Income/Starting Line, Cumulative",Delisted Quote Flag,Tangible Book Value - Insurance,Pricing Volatility
14200,901696,,,,,53290000.0,17323000.0,-11163000.0,,-30523000.0,
14201,901696,,,,,53290000.0,17323000.0,-11163000.0,,-30523000.0,
14202,901696,,,,,53290000.0,17323000.0,-11163000.0,,-30523000.0,
14203,901696,,,,,53290000.0,17323000.0,-11163000.0,,-30523000.0,
14204,901696,,,,,53290000.0,17323000.0,-11163000.0,,-30523000.0,
14205,901696,,,,,53290000.0,17323000.0,-11163000.0,,-30523000.0,
14206,901696,,,,,53290000.0,17323000.0,-11163000.0,,-30523000.0,
14207,901696,,,,,53290000.0,17323000.0,-11163000.0,,-30523000.0,
14208,901696,,,,,53290000.0,17323000.0,-11163000.0,,-30523000.0,
14209,901696,,,,,53290000.0,17323000.0,-11163000.0,,-30523000.0,
14210,901696,,,,,53290000.0,17323000.0,-11163000.0,,-30523000.0,
14211,901696,,,,,53290000.0,17323000.0,-11163000.0,,-30523000.0,
14212,901696,,,,,53290000.0,17323000.0,-11163000.0,,-30523000.0,
14213,901696,,,,,53290000.0,17323000.0,-11163000.0,,-30523000.0,
14214,901696,,,,,53290000.0,17323000.0,-11163000.0,,-30523000.0,
14215,901696,,,,,53290000.0,17323000.0,-11163000.0,,-30523000.0,
14216,901696,,,,,53290000.0,17323000.0,-11163000.0,,-30523000.0,
14217,901696,,,,,53290000.0,17323000.0,-11163000.0,,-30523000.0,
14218,901696,,,,,53290000.0,17323000.0,-11163000.0,,-30523000.0,
14219,901696,,,,,53290000.0,17323000.0,-11163000.0,,-30523000.0,
14220,901696,,,,,53290000.0,17323000.0,-11163000.0,,-30523000.0,
14221,1169709,,0.0,World Health Alternatives Inc,,,,,1.0,,
14222,1169709,,,,,,,,,,
14223,1169709,,,,,,,,,,
14224,1169709,,,,,,,,,,
14225,1169709,,,,,,,,,,
14226,1169709,,,,,,,,,,
14227,1169709,,,,,,,,,,
14228,1169709,,,,,,,,,,
14229,1169709,,,,,176000.0,-6000.0,92000.0,,67000.0,
14230,1169709,,,,,176000.0,-6000.0,92000.0,,67000.0,
14231,1169709,,,,,176000.0,-6000.0,92000.0,,67000.0,
14232,1169709,,,,,176000.0,-6000.0,92000.0,,67000.0,
14233,1169709,,,,,224000.0,-65000.0,78000.0,,161000.0,
14234,1169709,,,,,224000.0,-65000.0,78000.0,,161000.0,
14235,1169709,,,,,224000.0,-65000.0,78000.0,,161000.0,
14236,1169709,,,,,224000.0,-65000.0,78000.0,,161000.0,
14237,1169709,,,,,1757000.0,2458000.0,-32000.0,,-1200000.0,
14238,1169709,,,,,1757000.0,2458000.0,-32000.0,,-1200000.0,
14239,1169709,,,,,1757000.0,2458000.0,-32000.0,,-1200000.0,
14240,1169709,,,,,1757000.0,2458000.0,-32000.0,,-1200000.0,
14241,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14242,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14243,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14244,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14245,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14246,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14247,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14248,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14249,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14250,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14251,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14252,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14253,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14254,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14255,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14256,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14257,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14258,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14259,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14260,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14261,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14262,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14263,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14264,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14265,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14266,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14267,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14268,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14269,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14270,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14271,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14272,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14273,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14274,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14275,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14276,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14277,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14278,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14279,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14280,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14281,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14282,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14283,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14284,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14285,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14286,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14287,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14288,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14289,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14290,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14291,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14292,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14293,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14294,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14295,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14296,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14297,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14298,1169709,,,,,22880000.0,40478000.0,-13428000.0,,-37894000.0,
14299,1059364,,,Eaglepicher Holdings Inc,,,,-17587000.0,,,
14300,1059364,,,,,,,-17587000.0,,,
14301,1059364,,,,,,,-17587000.0,,,
14302,1059364,,,,,259942000.0,560268000.0,5610000.0,,-156378000.0,
14303,1059364,,,,,259942000.0,560268000.0,5610000.0,,-156378000.0,
14304,1059364,,,,,259942000.0,560268000.0,5610000.0,,-156378000.0,
14305,1059364,,,,,259942000.0,560268000.0,5610000.0,,-156378000.0,
14306,1059364,,,,,259942000.0,560268000.0,5610000.0,,-156378000.0,
14307,1059364,,,,,259942000.0,560268000.0,5610000.0,,-156378000.0,
14308,1059364,,,,,259942000.0,560268000.0,5610000.0,,-156378000.0,
14309,1059364,,,,,245706000.0,541592000.0,-53971000.0,,-213417000.0,
14310,1059364,,,,,245706000.0,541592000.0,-53971000.0,,-213417000.0,
14311,1059364,,,,,198407000.0,480176000.0,-36832000.0,,-247218000.0,
14312,1059364,,,,,198407000.0,480176000.0,-36832000.0,,-247218000.0,
14313,1059364,,,,,198407000.0,480176000.0,-36832000.0,,-247218000.0,
14314,1059364,,,,,198407000.0,480176000.0,-36832000.0,,-247218000.0,
14315,1059364,,,,,270277000.0,508966000.0,2843000.0,,-242247000.0,
14316,1059364,,,,,270277000.0,508966000.0,2843000.0,,-242247000.0,
14317,1059364,,,,,270277000.0,508966000.0,2843000.0,,-242247000.0,
14318,1059364,,,,,270277000.0,508966000.0,2843000.0,,-242247000.0,
14319,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14320,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14321,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14322,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14323,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14324,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14325,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14326,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14327,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14328,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14329,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14330,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14331,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14332,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14333,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14334,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14335,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14336,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14337,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14338,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14339,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14340,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14341,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14342,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14343,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14344,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14345,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14346,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14347,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14348,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14349,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14350,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14351,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14352,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14353,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14354,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14355,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14356,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14357,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14358,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14359,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14360,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14361,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14362,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14363,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14364,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14365,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14366,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14367,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14368,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14369,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14370,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14371,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14372,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14373,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14374,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14375,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14376,1059364,,,,,208261000.0,544712000.0,-52336000.0,,-268263000.0,
14377,1410056,,0.0,Greenhunter Resources Inc,,,,,1.0,,
14378,1410056,,,,,,,,,,
14379,1410056,,,,,,,,,,
14380,1410056,,,,,,,,,,
14381,1410056,,,,,,,,,,
14382,1410056,,,,,,,,,,
14383,1410056,,,,,,,,,,
14384,1410056,,,,,,,,,,
14385,1410056,,,,,,,,,,
14386,1410056,,,,,,,,,,
14387,1410056,,,,,,,,,,
14388,1410056,,,,,,,,,,
14389,1410056,,,,,,,,,,
14390,1410056,,,,,,,,,,
14391,1410056,,,,,,,,,,
14392,1410056,,,,,,,,,,
14393,1410056,,,,,,,,,,
14394,1410056,,,,,,,,,,
14395,1410056,,,,,,,,,,
14396,1410056,,,,,,,-943000.0,,,
14397,1410056,,,,,,,-943000.0,,,
14398,1410056,,,,,,,-943000.0,,,
14399,1410056,,,,,,,-943000.0,,,
14400,1410056,,,,,183000.0,-36000.0,-1454000.0,,307000.0,
14401,1410056,,,,,183000.0,-36000.0,-1454000.0,,307000.0,
14402,1410056,,,,,183000.0,-36000.0,-1454000.0,,307000.0,
14403,1410056,,,,,183000.0,-36000.0,-1454000.0,,307000.0,
14404,1410056,,,,,183000.0,-36000.0,-1454000.0,,307000.0,
14405,1410056,,,,,183000.0,-36000.0,-1454000.0,,307000.0,
14406,1410056,,,,,183000.0,-36000.0,-1454000.0,,307000.0,
14407,1410056,,,,,183000.0,-36000.0,-1454000.0,,307000.0,
14408,1410056,,,,,244000.0,2786000.0,-1760000.0,,-2635000.0,
14409,1410056,,,,,19407000.0,10633000.0,-12034000.0,,23591000.0,
14410,1410056,,,,,19407000.0,10633000.0,-12034000.0,,23591000.0,
14411,1410056,,,,,19407000.0,10633000.0,-12034000.0,,23591000.0,
14412,1410056,,,,,19407000.0,10633000.0,-12034000.0,,23591000.0,
14413,1410056,,,,,19407000.0,10633000.0,-12034000.0,,23591000.0,
14414,1410056,,,,,12631000.0,92500000.0,-66216000.0,,-23263000.0,
14415,1410056,,,,,12631000.0,92500000.0,-66216000.0,,-23263000.0,
14416,1410056,,,,,12631000.0,92500000.0,-66216000.0,,-23263000.0,
14417,1410056,,,,,9942440.0,19613640.0,-15418430.0,,-32939460.0,
14418,1410056,,,,,9942440.0,19613640.0,-15418430.0,,-32939460.0,
14419,1410056,,,,,9942440.0,19613640.0,-15418430.0,,-32939460.0,
14420,1410056,,,,,9942440.0,19613640.0,-15418430.0,,-32939460.0,
14421,1410056,,,,,456350.0,27640500.0,20637600.0,,-12658190.0,
14422,1410056,,,,,456350.0,27640500.0,20637600.0,,-12658190.0,
14423,1410056,,,,,456350.0,27640500.0,20637600.0,,-12658190.0,
14424,1410056,,,,,456350.0,27640500.0,20637600.0,,-12658190.0,
14425,1410056,,,,,570990.0,26163120.0,-4817400.0,,-10918730.0,
14426,1410056,,,,,570990.0,26163120.0,-4817400.0,,-10918730.0,
14427,1410056,,,,,570990.0,26163120.0,-4817400.0,,-10918730.0,
14428,1410056,,,,,570990.0,26163120.0,-4817400.0,,-10918730.0,
14429,1410056,,,,,570990.0,26163120.0,-4817400.0,,-10918730.0,
14430,1410056,,,,,8457530.0,44431080.0,-17592170.0,,-12692450.0,
14431,1410056,,,,,8457530.0,44431080.0,-17592170.0,,-12692450.0,
14432,1410056,,,,,8457530.0,44431080.0,-17592170.0,,-12692450.0,
14433,1410056,,,,,10907670.0,54129430.0,-9922500.0,,-22031300.0,
14434,1410056,,,,,10907670.0,54129430.0,-9922500.0,,-22031300.0,
14435,1410056,,,,,10907670.0,54129430.0,-9922500.0,,-22031300.0,
14436,1410056,,,,,10907670.0,54129430.0,-9922500.0,,-22031300.0,
14437,1410056,,,,,10907670.0,54129430.0,-9922500.0,,-22031300.0,
14438,1410056,,,,,7333430.0,50424080.0,-6754800.0,,-29760480.0,
14439,1410056,,,,,7333430.0,50424080.0,-6754800.0,,-29760480.0,
14440,1410056,,,,,7333430.0,50424080.0,-6754800.0,,-29760480.0,
14441,1410056,,,,,7333430.0,50424080.0,-6754800.0,,-29760480.0,
14442,1410056,,,,,7333430.0,50424080.0,-6754800.0,,-29760480.0,
14443,1410056,,,,,7333430.0,50424080.0,-6754800.0,,-29760480.0,
14444,1410056,,,,,7333430.0,50424080.0,-6754800.0,,-29760480.0,
14445,1410056,,,,,7333430.0,50424080.0,-6754800.0,,-29760480.0,
14446,1410056,,,,,7333430.0,50424080.0,-6754800.0,,-29760480.0,
14447,1410056,,,,,7333430.0,50424080.0,-6754800.0,,-29760480.0,
14448,1410056,,,,,7333430.0,50424080.0,-6754800.0,,-29760480.0,
14449,1410056,,,,,7333430.0,50424080.0,-6754800.0,,-29760480.0,
14450,1410056,,,,,7333430.0,50424080.0,-6754800.0,,-29760480.0,
14451,1410056,,,,,7333430.0,50424080.0,-6754800.0,,-29760480.0,
14452,1410056,,,,,7333430.0,50424080.0,-6754800.0,,-29760480.0,
14453,1410056,,,,,7333430.0,50424080.0,-6754800.0,,-29760480.0,
14454,1410056,,,,,7333430.0,50424080.0,-6754800.0,,-29760480.0,
14455,851199,,0.0,SiriCOMM Inc,,,,,1.0,,
14456,851199,,,,,,,,,,
14457,851199,,,,,,,,,,
14458,851199,,,,,,,,,,
14459,851199,,,,,,,,,,
14460,851199,,,,,,,,,,
14461,851199,,,,,,,,,,
14462,851199,,,,,,,-398000.0,,,
14463,851199,,,,,,,-398000.0,,,
14464,851199,,,,,,,-398000.0,,,
14465,851199,,,,,,,-398000.0,,,
14466,851199,,,,,1000.0,97000.0,-471000.0,,-190000.0,
14467,851199,,,,,7000.0,93000.0,-912000.0,,-144000.0,
14468,851199,,,,,7000.0,93000.0,-912000.0,,-144000.0,
14469,851199,,,,,7000.0,93000.0,-912000.0,,-144000.0,
14470,851199,,,,,7000.0,93000.0,-912000.0,,-144000.0,
14471,851199,,,,,877000.0,885000.0,-2126000.0,,-506000.0,
14472,851199,,,,,877000.0,885000.0,-2126000.0,,-506000.0,
14473,851199,,,,,877000.0,885000.0,-2126000.0,,-506000.0,
14474,851199,,,,,877000.0,885000.0,-2126000.0,,-506000.0,
14475,851199,,,,,1036000.0,-622000.0,-2778000.0,,968000.0,
14476,851199,,,,,1036000.0,-622000.0,-2778000.0,,968000.0,
14477,851199,,,,,1036000.0,-622000.0,-2778000.0,,968000.0,
14478,851199,,,,,1036000.0,-622000.0,-2778000.0,,968000.0,
14479,851199,,,,,949000.0,-253000.0,-3240000.0,,2167000.0,
14480,851199,,,,,949000.0,-253000.0,-3240000.0,,2167000.0,
14481,851199,,,,,949000.0,-253000.0,-3240000.0,,2167000.0,
14482,851199,,,,,1018000.0,-650000.0,-7209000.0,,2492000.0,
14483,851199,,,,,1018000.0,-650000.0,-7209000.0,,2492000.0,
14484,851199,,,,,1018000.0,-650000.0,-7209000.0,,2492000.0,
14485,851199,,,,,1018000.0,-650000.0,-7209000.0,,2492000.0,
14486,851199,,,,,1018000.0,-650000.0,-7209000.0,,2492000.0,
14487,851199,,,,,1018000.0,-650000.0,-7209000.0,,2492000.0,
14488,851199,,,,,1018000.0,-650000.0,-7209000.0,,2492000.0,
14489,851199,,,,,1018000.0,-650000.0,-7209000.0,,2492000.0,
14490,851199,,,,,1018000.0,-650000.0,-7209000.0,,2492000.0,
14491,851199,,,,,1018000.0,-650000.0,-7209000.0,,2492000.0,
14492,851199,,,,,1018000.0,-650000.0,-7209000.0,,2492000.0,
14493,851199,,,,,1018000.0,-650000.0,-7209000.0,,2492000.0,
14494,851199,,,,,1018000.0,-650000.0,-7209000.0,,2492000.0,
14495,851199,,,,,1018000.0,-650000.0,-7209000.0,,2492000.0,
14496,851199,,,,,1018000.0,-650000.0,-7209000.0,,2492000.0,
14497,851199,,,,,1018000.0,-650000.0,-7209000.0,,2492000.0,
14498,851199,,,,,1018000.0,-650000.0,-7209000.0,,2492000.0,
14499,851199,,,,,1018000.0,-650000.0,-7209000.0,,2492000.0,
14500,851199,,,,,1018000.0,-650000.0,-7209000.0,,2492000.0,
14501,851199,,,,,1018000.0,-650000.0,-7209000.0,,2492000.0,
14502,851199,,,,,1018000.0,-650000.0,-7209000.0,,2492000.0,
14503,851199,,,,,1018000.0,-650000.0,-7209000.0,,2492000.0,
14504,851199,,,,,1018000.0,-650000.0,-7209000.0,,2492000.0,
14505,851199,,,,,1018000.0,-650000.0,-7209000.0,,2492000.0,
14506,851199,,,,,1018000.0,-650000.0,-7209000.0,,2492000.0,
14507,851199,,,,,1018000.0,-650000.0,-7209000.0,,2492000.0,
14508,851199,,,,,1018000.0,-650000.0,-7209000.0,,2492000.0,
14509,851199,,,,,1018000.0,-650000.0,-7209000.0,,2492000.0,
14510,851199,,,,,1018000.0,-650000.0,-7209000.0,,2492000.0,
14511,851199,,,,,1018000.0,-650000.0,-7209000.0,,2492000.0,
14512,851199,,,,,1018000.0,-650000.0,-7209000.0,,2492000.0,
14513,851199,,,,,1018000.0,-650000.0,-7209000.0,,2492000.0,
14514,851199,,,,,1018000.0,-650000.0,-7209000.0,,2492000.0,
14515,851199,,,,,1018000.0,-650000.0,-7209000.0,,2492000.0,
14516,851199,,,,,1018000.0,-650000.0,-7209000.0,,2492000.0,
14517,851199,,,,,1018000.0,-650000.0,-7209000.0,,2492000.0,
14518,851199,,,,,1018000.0,-650000.0,-7209000.0,,2492000.0,
14519,851199,,,,,1018000.0,-650000.0,-7209000.0,,2492000.0,
14520,851199,,,,,1018000.0,-650000.0,-7209000.0,,2492000.0,
14521,851199,,,,,1018000.0,-650000.0,-7209000.0,,2492000.0,
14522,851199,,,,,1018000.0,-650000.0,-7209000.0,,2492000.0,
14523,851199,,,,,1018000.0,-650000.0,-7209000.0,,2492000.0,
14524,851199,,,,,1018000.0,-650000.0,-7209000.0,,2492000.0,
14525,851199,,,,,1018000.0,-650000.0,-7209000.0,,2492000.0,
14526,851199,,,,,1018000.0,-650000.0,-7209000.0,,2492000.0,
14527,851199,,,,,1018000.0,-650000.0,-7209000.0,,2492000.0,
14528,851199,,,,,1018000.0,-650000.0,-7209000.0,,2492000.0,
14529,851199,,,,,1018000.0,-650000.0,-7209000.0,,2492000.0,
14530,851199,,,,,1018000.0,-650000.0,-7209000.0,,2492000.0,
14531,851199,,,,,1018000.0,-650000.0,-7209000.0,,2492000.0,
14532,851199,,,,,1018000.0,-650000.0,-7209000.0,,2492000.0,
14533,1431372,,0.0,Gastar Exploration LLC,,,,,0.0,,
14534,1431372,,,,,,,,,,
14535,1431372,,,,,,,,,,
14536,1431372,,,,,,,,,,
14537,1431372,,,,,,,,,,
14538,1431372,,,,,,,,,,
14539,1431372,,,,,,,,,,
14540,1431372,,,,,,,,,,
14541,1431372,,,,,,,,,,
14542,1431372,,,,,,,,,,
14543,1431372,,,,,,,,,,
14544,1431372,,,,,,,-4599000.0,,,
14545,1431372,,,,,,,-4599000.0,,,
14546,1431372,,,,,,,-4599000.0,,,
14547,1431372,,,,,,,-4599000.0,,,
14548,1431372,,,,,1075000.0,7433000.0,-4947000.0,,23669000.0,
14549,1431372,,,,,1075000.0,7433000.0,-4947000.0,,23669000.0,
14550,1431372,,,,,1075000.0,7433000.0,-4947000.0,,23669000.0,
14551,1431372,,,,,1075000.0,7433000.0,-4947000.0,,23669000.0,
14552,1431372,,,,,1075000.0,7433000.0,-4947000.0,,23669000.0,
14553,1431372,,,,,1075000.0,7433000.0,-4947000.0,,23669000.0,
14554,1431372,,,,,1075000.0,7433000.0,-4947000.0,,23669000.0,
14555,1431372,,,,,1075000.0,7433000.0,-4947000.0,,23669000.0,
14556,1431372,,,,,1075000.0,7433000.0,-4947000.0,,23669000.0,
14557,1431372,,,,,69468000.0,29487000.0,-25692000.0,,120776000.0,
14558,1431372,,,,,69468000.0,29487000.0,-25692000.0,,120776000.0,
14559,1431372,,,,,69468000.0,29487000.0,-25692000.0,,120776000.0,
14560,1431372,,,,,69468000.0,29487000.0,-25692000.0,,120776000.0,
14561,1431372,,,,,55229000.0,53070000.0,-84839000.0,,98342000.0,
14562,1431372,,,,,55229000.0,53070000.0,-84839000.0,,98342000.0,
14563,1431372,,,,,55229000.0,53070000.0,-84839000.0,,98342000.0,
14564,1431372,,,,,55229000.0,53070000.0,-84839000.0,,98342000.0,
14565,1431372,,,,,92821000.0,46831000.0,-30540000.0,,95269000.0,
14566,1431372,,,,,92821000.0,46831000.0,-30540000.0,,95269000.0,
14567,1431372,,,,,92821000.0,46831000.0,-30540000.0,,95269000.0,
14568,1431372,,,,,92821000.0,46831000.0,-30540000.0,,95269000.0,
14569,1431372,,,,,24539000.0,145531000.0,-5361000.0,,101582000.0,
14570,1431372,,,,,24539000.0,145531000.0,-5361000.0,,101582000.0,
14571,1431372,,,,,24539000.0,145531000.0,-5361000.0,,101582000.0,
14572,1431372,,,,,24539000.0,145531000.0,-5361000.0,,101582000.0,
14573,1431372,,,,,121815000.0,-74528000.0,48846000.0,,164896000.0,
14574,1431372,,,,,121815000.0,-74528000.0,48846000.0,,164896000.0,
14575,1431372,,,,,121815000.0,-74528000.0,48846000.0,,164896000.0,
14576,1431372,,,,,121815000.0,-74528000.0,48846000.0,,164896000.0,
14577,1431372,,,,,22893000.0,-7439000.0,-12460000.0,,207391000.0,
14578,1431372,,,,,22893000.0,-7439000.0,-12460000.0,,207391000.0,
14579,1431372,,,,,22893000.0,-7439000.0,-12460000.0,,207391000.0,
14580,1431372,,,,,22893000.0,-7439000.0,-12460000.0,,207391000.0,
14581,1431372,,,,,41981000.0,46744000.0,-740000.0,,207803000.0,
