CIK,Year,d_income,d_loss,d_increase,d_decrease,d_strong,d_discontinued,d_international,d_focus,d_repurchase,d_service,d_goodwill,d_reset,d_expenditure,d_stress,d_exit,d_tranche,d_accordingly
0000804753,2004,0.48561865,0.30226204,0.461224,0.47017175,0.27465406,0.34650606,0.26761314,0.27386382,0.4206963,0.37211436,0.29466876,0.21435247,0.40674508,0.21887,0.18150581,0.30769503,0.29108515
0000097745,2004,0.50278103,0.33245695,0.45849815,0.47294417,0.26204267,0.36797315,0.25002003,0.26604173,0.42633182,0.32263145,0.2959523,0.20819321,0.3775132,0.19332299,0.1901851,0.31607276,0.25620404
0001021270,2004,0.54262006,0.35041258,0.47817048,0.4881319,0.24406888,0.3459439,0.2125087,0.21912856,0.43017253,0.29702443,0.2987287,0.19824381,0.4073108,0.1551486,0.19774681,0.31359074,0.23316638
0000718332,2004,0.5531743,0.33152843,0.47151512,0.48617038,0.2590949,0.36639693,0.2436146,0.24327491,0.45244628,0.30215585,0.30883738,0.22678976,0.41455743,0.19234294,0.1990423,0.33800152,0.2871454
0000050863,2004,0.48028696,0.325785,0.46118763,0.45521155,0.28882518,0.313295,0.24649808,0.2841634,0.4082421,0.3089034,0.26918042,0.25749597,0.384566,0.19866545,0.19195206,0.32046205,0.27372888
0001020676,2004,0.5154596,0.3241138,0.48021388,0.47541645,0.27939385,0.3655636,0.23979121,0.28132138,0.45817235,0.33390546,0.28207085,0.20964704,0.4080254,0.19313239,0.20775393,0.3597954,0.26271492
0001124804,2004,0.44746447,0.30460596,0.45025486,0.44357806,0.27001777,0.32487532,0.26710203,0.29454878,0.37067991,0.3676732,0.25080562,0.22474986,0.3858112,0.2261919,0.1858357,0.2635588,0.30754524
0000883787,2004,0.47631127,0.28484437,0.3502819,0.368398,0.19764715,0.32488793,0.18995598,0.20938073,0.48025227,0.29495612,0.27176702,0.21295297,0.34605637,0.15854815,0.17289145,0.31517974,0.28198028
0000845818,2004,0.49806795,0.3458567,0.4628202,0.48703358,0.25900072,0.3632834,0.22037894,0.23615468,0.43249044,0.32685423,0.30767018,0.22353087,0.3977363,0.18468052,0.19121651,0.31040248,0.27038848
0001037760,2004,0.47958678,0.30381668,0.4985635,0.49879932,0.26997662,0.36187094,0.26485884,0.2612357,0.39817658,0.33474398,0.2826542,0.21259877,0.42877552,0.20292851,0.17405125,0.3370175,0.26355898
0001022974,2004,0.48924807,0.33901286,0.4507599,0.45497492,0.27021998,0.3395547,0.28608388,0.2908016,0.40321103,0.32007703,0.31362528,0.21184653,0.4137923,0.22794028,0.20947224,0.332951,0.270899
0000927003,2004,0.5001627,0.34716895,0.46417865,0.47634146,0.27545685,0.3505111,0.25173065,0.25801995,0.4284812,0.317028,0.3151951,0.24202497,0.41081032,0.2137714,0.20174225,0.32540774,0.29064375
0000790414,2004,0.4983266,0.37747502,0.42207175,0.4706962,0.20142293,0.38158497,0.14353988,0.17075393,0.4103913,0.24978414,0.27693483,0.19813387,0.33783466,0.1112638,0.17558992,0.27365586,0.18923378
0001138173,2004,0.5428326,0.34547094,0.42557636,0.4635896,0.23645991,0.35620898,0.20653395,0.21890928,0.42649868,0.2937261,0.30529505,0.223405,0.39403334,0.17928492,0.19231477,0.3257409,0.24392162
0000912875,2004,0.50123936,0.31484547,0.3853657,0.41383177,0.20867582,0.38415778,0.21863459,0.2429969,0.44405997,0.31430548,0.32524383,0.19419405,0.37492126,0.14728236,0.19072188,0.33380246,0.2385074
0001018074,2004,0.52276236,0.34234324,0.5127751,0.523982,0.28344837,0.35783145,0.24768202,0.26625133,0.40067852,0.34584558,0.3067034,0.21286099,0.42636505,0.20178123,0.18367708,0.30166885,0.284702
0001036960,2004,0.49855295,0.3380575,0.47517878,0.48897555,0.27498114,0.3562405,0.23936574,0.26152346,0.41843832,0.3002843,0.29494885,0.24118303,0.40656564,0.21012613,0.2039752,0.32299787,0.28179052
0000906709,2004,0.47196016,0.32649225,0.42663643,0.4462821,0.24178676,0.36918166,0.2479731,0.24040322,0.4545475,0.27736887,0.30564693,0.21291484,0.40296742,0.18404496,0.20878829,0.38452065,0.24774933
0000723371,2004,0.5151124,0.35343978,0.47949198,0.48812142,0.2823747,0.35851726,0.24041168,0.24843101,0.44075325,0.29198536,0.30465582,0.2230382,0.40071067,0.18948251,0.19857584,0.33867657,0.28365493
0000879465,2004,0.42217827,0.25622836,0.39389026,0.3842548,0.24331415,0.32267717,0.2748703,0.27783507,0.42945364,0.3941399,0.24466546,0.2186135,0.3555948,0.17941217,0.1778195,0.32621318,0.30419558
0000745774,2004,0.5061175,0.32669643,0.45609576,0.45456874,0.28091416,0.3576604,0.25796184,0.2782593,0.42084524,0.3500224,0.2815123,0.20497924,0.38147312,0.19107808,0.18600518,0.31580704,0.28322735
0001066684,2004,0.44319028,0.29125443,0.4234032,0.417099,0.24785517,0.3374266,0.29684848,0.2739197,0.38632014,0.3853776,0.2774904,0.20720445,0.37071362,0.21067844,0.18523316,0.2709218,0.3071007
0000877355,2004,0.4870889,0.29322666,0.419738,0.42396444,0.24468975,0.31531355,0.24650587,0.2633011,0.4420499,0.36361504,0.2716038,0.22492039,0.36302873,0.20674582,0.19141394,0.33568758,0.29633477
0000029669,2004,0.5298757,0.37808046,0.4749016,0.4893849,0.27250558,0.35869747,0.23742342,0.25778395,0.41926056,0.30515462,0.31587616,0.22331668,0.38616586,0.18101493,0.21174529,0.3084435,0.262983
0001115836,2004,0.54816943,0.32317266,0.45569748,0.45922655,0.25052834,0.31855863,0.258582,0.22701855,0.3952264,0.29508865,0.3233172,0.17080119,0.43134633,0.17688847,0.21886684,0.31887874,0.24710792
0001023734,2004,0.4862795,0.3008582,0.3992406,0.41788405,0.23353402,0.34925866,0.250951,0.27875856,0.43054625,0.36694464,0.30557233,0.21046989,0.39898697,0.20588993,0.19688822,0.32014412,0.29920322
0000880446,2004,0.50169474,0.35316187,0.47256663,0.4882963,0.2503301,0.35420147,0.21526265,0.2312467,0.45814988,0.28491184,0.307906,0.23772328,0.40516815,0.17054896,0.1996672,0.34116346,0.253953
0000866729,2004,0.504808,0.3254033,0.47107545,0.48270878,0.2357846,0.338489,0.1993248,0.21203198,0.41990304,0.2808094,0.2797211,0.20337386,0.3745564,0.13330953,0.1689,0.30893296,0.22195889
0000911576,2004,0.535801,0.3991335,0.46688724,0.47786266,0.2638616,0.32705122,0.24071977,0.23944749,0.41389877,0.28519607,0.3136289,0.22635174,0.39101258,0.19067061,0.20747109,0.31819814,0.2737397
0001120295,2004,0.45781428,0.31160346,0.46626475,0.45844957,0.29211244,0.34137672,0.28653127,0.29209918,0.39110622,0.35513923,0.27711833,0.21696025,0.386729,0.23614989,0.18701473,0.28140602,0.30804086
0000800286,2004,0.51608944,0.3541773,0.44239044,0.4662297,0.25494492,0.35716915,0.2608407,0.22965023,0.44518393,0.30504596,0.30879042,0.21511605,0.39924997,0.18118261,0.19425587,0.33540377,0.27977628
0000793628,2004,0.50859267,0.322303,0.40573505,0.4231126,0.24416058,0.36040998,0.27496865,0.22832325,0.4381609,0.29714164,0.30485037,0.16800316,0.35773355,0.14659822,0.17403384,0.32094562,0.25343165
0000201424,2004,0.56329685,0.38410467,0.5043759,0.52203906,0.25662342,0.35654408,0.2006845,0.22050303,0.45366013,0.28273854,0.3041104,0.20488426,0.45674425,0.17910849,0.20256299,0.34614816,0.24189915
0000772406,2004,0.5197126,0.34590238,0.47752923,0.488929,0.27025345,0.3564354,0.24403268,0.26477712,0.42771524,0.30527097,0.30326927,0.22373702,0.4174593,0.19307272,0.20647013,0.33810613,0.27092332
0000015615,2004,0.52316886,0.35492763,0.455546,0.45766303,0.24934013,0.33331233,0.25172347,0.26233763,0.40781385,0.34174663,0.32340872,0.23295364,0.4376042,0.22592013,0.21463907,0.32559273,0.3002175
0000820237,2004,0.48374596,0.29805645,0.4585846,0.4641587,0.24919346,0.3679453,0.26926786,0.24758182,0.3879427,0.3208319,0.29066712,0.18460433,0.42722398,0.19314282,0.16849755,0.31902665,0.2485886
0001082484,2004,0.53368473,0.3352819,0.46423814,0.4868034,0.2186473,0.29420677,0.19223803,0.21335316,0.4283391,0.26510254,0.2843673,0.2537621,0.38488504,0.18789595,0.1907301,0.38339484,0.22881062
0000864240,2004,0.47715232,0.33815855,0.46012053,0.46862713,0.2683252,0.32623154,0.22658262,0.23960002,0.39560676,0.29970983,0.2752837,0.23565558,0.3714415,0.1772191,0.18817142,0.300987,0.24862285
0001058057,2004,0.4857995,0.31915203,0.48132125,0.4757702,0.28994334,0.34952527,0.27746335,0.2893148,0.4092005,0.3452187,0.29205757,0.216994,0.40360415,0.21910086,0.20046867,0.30837876,0.29827824
0000743988,2004,0.51944894,0.33756536,0.47856516,0.4864391,0.28282046,0.34776598,0.2526357,0.26548544,0.42696953,0.31168962,0.3015916,0.21441075,0.41285053,0.19956324,0.19379595,0.3262897,0.27948615
0001058811,2004,0.5186944,0.34805766,0.4852985,0.50795156,0.24914132,0.37444893,0.2349562,0.24167402,0.43348423,0.30745575,0.31527936,0.23554787,0.414606,0.18199705,0.19428284,0.31943023,0.26819614
0000353827,2004,0.46767136,0.29951718,0.44077846,0.44289407,0.25699794,0.3856206,0.2715349,0.26461437,0.43227792,0.31991035,0.25634396,0.21412207,0.37725762,0.19944783,0.175351,0.31822768,0.28925928
0000716643,2004,0.5172877,0.30946732,0.47824964,0.48985398,0.2631477,0.33850852,0.24315034,0.24109535,0.42434025,0.3073155,0.27595115,0.21699947,0.38479343,0.18989739,0.18628068,0.30381593,0.25734025
0001073429,2004,0.5077766,0.36076736,0.46120647,0.47140783,0.26690507,0.31960472,0.23458327,0.24789576,0.42310506,0.28378537,0.30434412,0.25221318,0.39489272,0.21477087,0.21346828,0.32717294,0.2774764
0000091741,2004,0.5300774,0.36816335,0.4997316,0.530861,0.23629929,0.35556325,0.21474022,0.21398027,0.3716128,0.30836993,0.29907486,0.19907442,0.40317157,0.17318296,0.20415364,0.27689663,0.24250256
0000104777,2004,0.5308051,0.33722875,0.50027835,0.49763525,0.26883984,0.36699805,0.2520762,0.27064672,0.4171412,0.39702085,0.29538134,0.22879905,0.4225766,0.20956604,0.20268333,0.31592786,0.28007314
0000094538,2004,0.49432835,0.33433285,0.4435556,0.45918787,0.24996294,0.35280967,0.24341917,0.24798991,0.46705866,0.3014835,0.29578874,0.23674427,0.3831979,0.19895962,0.214672,0.36414596,0.28335336
0000811696,2004,0.47532913,0.30946696,0.52427137,0.5066999,0.30142248,0.34541905,0.2545219,0.27949783,0.40642124,0.35063305,0.25580645,0.20832872,0.38767788,0.18536457,0.17770183,0.29110596,0.2853383
0000902272,2004,0.47151223,0.32957372,0.4938118,0.5123734,0.27951786,0.37953463,0.24115843,0.26095045,0.4195934,0.31154397,0.2793755,0.22074331,0.3706683,0.20265475,0.1729652,0.32508168,0.29685867
0000028917,2004,0.52733505,0.34733456,0.45505252,0.47573572,0.242589,0.35902897,0.21102625,0.22365442,0.47512713,0.28410473,0.31312284,0.22903872,0.39341372,0.18261787,0.19734406,0.3420971,0.26255313
0000731727,2004,0.45703667,0.30947912,0.4573288,0.48106417,0.24129865,0.34892538,0.23401415,0.24630785,0.41788757,0.2733624,0.30531693,0.19407834,0.4431297,0.1764931,0.18733935,0.33640036,0.27314106
0001052163,2004,0.4935649,0.34111452,0.43697426,0.45407435,0.25080067,0.34356105,0.23779842,0.23802154,0.46083277,0.29774237,0.29840663,0.2252804,0.40420815,0.2176949,0.20997126,0.35222676,0.30200487
0000882154,2004,0.45414925,0.2908836,0.42526385,0.41779435,0.28079632,0.33200276,0.27768013,0.28585172,0.41879895,0.382768,0.26648888,0.2277742,0.37527382,0.21771343,0.1808513,0.32147995,0.31327492
0001178717,2004,0.5016541,0.3135681,0.38466004,0.4002632,0.21628274,0.33526513,0.20518078,0.21832436,0.48092973,0.29723847,0.2977865,0.2184403,0.3772789,0.18321718,0.20946701,0.3663645,0.2712293
0000725363,2004,0.45180488,0.29873896,0.39709046,0.41526452,0.22049795,0.33821365,0.24444248,0.24099272,0.47915253,0.288937,0.28823212,0.22912078,0.35801846,0.19815423,0.19281581,0.40355515,0.2983631
0000084129,2004,0.49342406,0.3234246,0.4642247,0.45889455,0.26890713,0.34571943,0.24979416,0.2720836,0.44599244,0.35290042,0.28105,0.23823074,0.39094785,0.2213106,0.2103172,0.33065304,0.28770113
0000013610,2004,0.52310514,0.3459668,0.48808914,0.5028714,0.27056542,0.35893723,0.25420335,0.27024463,0.43693003,0.33071712,0.3135098,0.22096674,0.4087661,0.21381843,0.21439591,0.3303494,0.28415877
0001292731,2004,0.5095368,0.35914078,0.4408578,0.46893245,0.23357418,0.33932814,0.18814653,0.20066272,0.44867936,0.27706602,0.3180775,0.22973233,0.38167253,0.1699753,0.20267747,0.32814598,0.23957844
0000320575,2004,0.44794533,0.29396078,0.4435906,0.44042423,0.25091118,0.28450185,0.22151601,0.2555598,0.41536748,0.3508475,0.2575622,0.23838449,0.41170463,0.20320518,0.18703179,0.31293544,0.26795042
0001049502,2004,0.43360332,0.3058389,0.43480027,0.45089546,0.27734825,0.33721948,0.274707,0.27114674,0.39910173,0.32834828,0.27189693,0.23720184,0.3675214,0.22433397,0.177337,0.31144676,0.28427
0000350698,2004,0.5016346,0.3169442,0.4305589,0.44343492,0.2376081,0.33704183,0.21184891,0.2207155,0.42904058,0.30397287,0.27445424,0.2412871,0.3611832,0.17524323,0.20186177,0.31883368,0.25085175
0000033619,2004,0.41746947,0.2826355,0.41776538,0.4087313,0.26814842,0.3062293,0.30976164,0.28931785,0.357191,0.34768888,0.25196064,0.20235848,0.3742959,0.25380415,0.19592984,0.28326726,0.31708506
0000817979,2004,0.50141263,0.33540073,0.44851848,0.4566734,0.27512088,0.3229036,0.24774233,0.25606203,0.4420934,0.30305892,0.29791346,0.2471076,0.3871978,0.22916001,0.21735696,0.34213707,0.30615568
0000005117,2004,0.5175086,0.34092143,0.46245968,0.47723758,0.27183872,0.37637675,0.25906247,0.2762191,0.4062846,0.36661455,0.32132483,0.22699942,0.39746737,0.20190887,0.18530934,0.2952019,0.27887133
0001122904,2004,0.4883364,0.3356655,0.47821584,0.47175902,0.28627816,0.3483571,0.27117062,0.27581438,0.41107586,0.34671,0.27509433,0.22981805,0.3893508,0.20428145,0.19467045,0.30147678,0.29064456
0000793983,2004,0.53128177,0.32629675,0.43845418,0.45686504,0.22186264,0.35235882,0.20085028,0.20875996,0.47037122,0.2818965,0.29153582,0.22465311,0.39090925,0.15620287,0.18721935,0.37180558,0.24997541
0000037748,2004,0.48851237,0.33058608,0.4577459,0.46016878,0.2494718,0.3138281,0.22181608,0.22927445,0.42069426,0.28990507,0.27446762,0.24417385,0.3931377,0.19568521,0.19275703,0.34185392,0.27772743
0000850660,2004,0.5045919,0.3374147,0.43972376,0.44840676,0.25943968,0.35007736,0.28043458,0.26187685,0.41581228,0.31799704,0.30580953,0.2251724,0.40498552,0.2239799,0.21185312,0.32524994,0.29177618
0000040675,2004,0.45861158,0.3235326,0.4453314,0.45059583,0.27232856,0.33623052,0.2407447,0.23992905,0.44352883,0.3065579,0.26904666,0.2324485,0.39807487,0.1714896,0.19228572,0.34217072,0.2931992
0000896156,2004,0.49246502,0.34197864,0.49639502,0.50640184,0.2773217,0.35994476,0.23632982,0.23995148,0.4573527,0.2974314,0.29425797,0.21645562,0.38571104,0.17898925,0.19354352,0.3277592,0.2729904
0000714756,2004,0.53627354,0.3608289,0.47731626,0.493102,0.25893164,0.31352434,0.21674828,0.230664,0.4351283,0.27944088,0.29302204,0.25982067,0.37674618,0.19009171,0.20219098,0.3618461,0.2517471
0000895516,2004,0.52150303,0.34429514,0.43827146,0.47133073,0.23290665,0.3743877,0.23254937,0.22178826,0.44596598,0.29246292,0.31690645,0.21919902,0.37917647,0.17427091,0.18724747,0.3196016,0.2736638
0000104599,2004,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0000813828,2004,0.49888715,0.32445046,0.45475727,0.4681337,0.2569904,0.34313294,0.24706364,0.23389979,0.43691286,0.31761286,0.31041607,0.21482381,0.38941756,0.17810842,0.20448984,0.31800553,0.26328313
0000874016,2004,0.4680785,0.32326633,0.43956143,0.45218763,0.24853261,0.34996238,0.21691717,0.22075418,0.44520766,0.27781242,0.2787526,0.22159675,0.34186482,0.15269536,0.18344143,0.3083401,0.25121316
0001000234,2004,0.54833585,0.33923545,0.43465418,0.45538932,0.21733281,0.29224306,0.19682975,0.21199138,0.4203463,0.250508,0.29464307,0.24801655,0.3861404,0.19851194,0.19198771,0.37464005,0.24986556
0001166380,2004,0.46192256,0.31935763,0.47230855,0.46162805,0.28404704,0.32961568,0.26151308,0.27685884,0.38339728,0.33736536,0.2600845,0.21907674,0.3963843,0.2058136,0.19715717,0.31305784,0.28840163
0000819551,2004,0.40555936,0.22385938,0.37365308,0.37724495,0.20432511,0.31612554,0.21806498,0.25155804,0.388569,0.33199206,0.25730354,0.18146947,0.3096836,0.17863102,0.1795854,0.28486407,0.26659182
0000716823,2004,0.50742847,0.3725235,0.46544826,0.4754042,0.26619568,0.3564074,0.24018611,0.24728368,0.43830267,0.29099253,0.30600524,0.24909778,0.39831448,0.22274454,0.22624895,0.34528854,0.27789786
0001085475,2004,0.49554524,0.30689794,0.40129727,0.41208357,0.23570913,0.33986425,0.2367116,0.2408628,0.46574327,0.3471504,0.30968472,0.24957597,0.39386135,0.20696181,0.20242642,0.3828091,0.29527766
0000916529,2004,0.4735715,0.3440847,0.4530376,0.46281686,0.26406494,0.3483729,0.27277854,0.26410952,0.4292713,0.33647463,0.29682663,0.22724505,0.39872795,0.21852598,0.20129511,0.3347843,0.2975645
0000909326,2004,0.48443115,0.32891947,0.4533112,0.45171207,0.29154032,0.34920922,0.2763637,0.28054205,0.43353626,0.3313287,0.3095234,0.23058495,0.39978957,0.22536632,0.2081813,0.33270705,0.31120083
0000895648,2004,0.5249637,0.2990355,0.43359572,0.44759387,0.21331449,0.33742598,0.2054075,0.21420251,0.4763653,0.27493903,0.29530978,0.23501785,0.37999082,0.16798823,0.21501195,0.37724116,0.25559846
0000887730,2004,0.49661487,0.35079366,0.4654322,0.4830762,0.27573386,0.35524213,0.24011981,0.25103146,0.44182923,0.2980341,0.29281282,0.22269922,0.39575884,0.2014416,0.1948121,0.32448,0.28228334
0000800459,2004,0.50990796,0.32971805,0.50304216,0.49373537,0.3020881,0.33930913,0.27567428,0.2681515,0.4192928,0.3327561,0.2767491,0.22381377,0.3995828,0.21292245,0.18044522,0.31550667,0.2776079
0000719955,2004,0.47679543,0.30543855,0.479779,0.4754212,0.28787205,0.35063323,0.25834084,0.27860677,0.41932786,0.35317326,0.27913666,0.2205984,0.39448845,0.21634568,0.20333514,0.30084524,0.30194542
0000052795,2004,0.5033433,0.3490051,0.45160154,0.4729693,0.23689206,0.3482272,0.21433,0.1998255,0.46792263,0.27720904,0.3065948,0.24846588,0.3866439,0.17461258,0.20387165,0.36333534,0.25683323
0000068145,2004,0.52950585,0.34641457,0.46441162,0.4827895,0.2307848,0.3438168,0.20745237,0.20749362,0.43631014,0.30816916,0.2934468,0.21389544,0.41282293,0.19242091,0.19022158,0.3095177,0.24588853
0001062449,2004,0.46321148,0.324134,0.44267654,0.44623837,0.22261366,0.3021106,0.18304157,0.18314071,0.37593102,0.27001515,0.24153441,0.22577456,0.35265258,0.14736317,0.18634006,0.25871867,0.2101597
0000744187,2004,0.5549091,0.3278475,0.47163942,0.4776149,0.23754427,0.35279378,0.19631627,0.215499,0.44263673,0.2852287,0.29052648,0.21241221,0.38898265,0.1480216,0.18108115,0.33220237,0.22748257
0000869487,2004,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0001006837,2004,0.4994528,0.3399926,0.4818261,0.48126304,0.28197527,0.33344954,0.31912985,0.26706898,0.40853488,0.36328515,0.31426838,0.22226667,0.40172493,0.2105453,0.21469335,0.3244834,0.27363193
0001172678,2004,0.53570575,0.34772977,0.3743567,0.4162911,0.22088718,0.34262684,0.2251743,0.22061312,0.46669963,0.2532354,0.33394822,0.2319369,0.37337938,0.22447628,0.19460458,0.34200618,0.29755023
0000027904,2004,0.5069588,0.34802476,0.47300148,0.48986217,0.23671842,0.33888024,0.23494656,0.23017463,0.44935286,0.3298629,0.30250266,0.24733038,0.41035467,0.21909587,0.21130633,0.35799444,0.2816228
0001030339,2004,0.44358385,0.3067301,0.43588468,0.45026305,0.24619237,0.36207268,0.24805965,0.24509512,0.4298785,0.31163445,0.26739436,0.2285795,0.37798136,0.1740384,0.17873234,0.34743196,0.24476485
0000884624,2004,0.41547263,0.27929932,0.39836395,0.4082378,0.26093176,0.33121297,0.30146328,0.27219585,0.3877169,0.3271848,0.2325595,0.21051861,0.33801952,0.23528916,0.18380164,0.2944023,0.2673031
0001125259,2004,0.447064,0.24140768,0.38049155,0.35273772,0.21837604,0.29391634,0.29848665,0.24406853,0.35962555,0.34556636,0.25236362,0.16848528,0.34677398,0.20287485,0.18478532,0.27975515,0.2913264
0000826253,2004,0.45814306,0.30034932,0.398643,0.40652066,0.22879057,0.34285444,0.20978367,0.22097468,0.5359865,0.28472182,0.2775739,0.24829116,0.34098682,0.15679298,0.2053864,0.41251016,0.27304205
0000742550,2004,0.5085296,0.32917646,0.48509076,0.4806473,0.3081252,0.3383896,0.26909217,0.2903752,0.3984196,0.35795662,0.30615753,0.23254423,0.4114925,0.23421116,0.19575118,0.30519697,0.30873385
0000719152,2004,0.48396096,0.34051445,0.43550536,0.47467554,0.24069932,0.3764336,0.21144322,0.22772312,0.4540643,0.29843065,0.303254,0.23952372,0.39058512,0.16985443,0.18374649,0.3466263,0.28958505
0000901491,2004,0.4814164,0.34208182,0.4883993,0.505051,0.25245953,0.3398983,0.21730547,0.21007662,0.4062004,0.3059206,0.265502,0.21437602,0.35770154,0.16635385,0.18289196,0.28728953,0.23580457
0000874759,2004,0.5455724,0.35787457,0.45223957,0.49953285,0.23833309,0.36665997,0.2140893,0.22926119,0.44971216,0.26798972,0.3373942,0.21307775,0.39911225,0.19772424,0.19193168,0.31325772,0.27868176
0000047217,2004,0.51376337,0.36108625,0.5027424,0.5082334,0.3022786,0.35830155,0.25577655,0.29098067,0.42017043,0.3353112,0.29921752,0.21813215,0.42051733,0.21325235,0.20170777,0.3053359,0.2808033
0000002488,2004,0.49409977,0.3371751,0.45944187,0.4666231,0.2671063,0.3451181,0.24825908,0.26015112,0.44945532,0.2982787,0.291543,0.26009077,0.3906904,0.20245177,0.20775808,0.36660108,0.2911104
0001016933,2004,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0000811419,2004,0.4291144,0.24918905,0.36967763,0.34746262,0.21997866,0.299616,0.2437937,0.2499987,0.44931808,0.30079082,0.26030284,0.22002064,0.38044822,0.18513721,0.22244613,0.37303504,0.26509714
0000023341,2004,0.45665848,0.31739455,0.4105924,0.43136173,0.22794886,0.34761813,0.24286076,0.24578296,0.42520148,0.31490776,0.27169794,0.2110317,0.3674374,0.2266714,0.20352864,0.31823292,0.3028209
0001103982,2004,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0000014177,2004,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0000789356,2004,0.514761,0.34448695,0.47948062,0.48368493,0.2515527,0.32616597,0.22161552,0.2278789,0.3920563,0.3064474,0.28011143,0.22975971,0.39233947,0.19103988,0.20939316,0.28003028,0.25992754
0000820313,2004,0.53579086,0.33062324,0.49830848,0.5037806,0.2645412,0.32995537,0.25691128,0.23922439,0.43262705,0.3157555,0.30627945,0.20814583,0.42842868,0.19425553,0.19001605,0.36212507,0.25870022
0000813920,2004,0.4910459,0.30680424,0.47457993,0.4815155,0.22505696,0.34172243,0.20586063,0.21003771,0.44596967,0.3027513,0.25438014,0.20950001,0.3895882,0.17492233,0.1875406,0.30454433,0.24451895
0000888693,2004,0.45378244,0.3260731,0.43425333,0.45525375,0.26204377,0.3595256,0.24458945,0.26269045,0.44218695,0.29493847,0.31718782,0.2505993,0.39039737,0.198517,0.196541,0.33469307,0.30070752
0001107216,2004,0.48336664,0.34976888,0.46063966,0.46715572,0.27778998,0.3522476,0.26985133,0.27646166,0.417419,0.33644566,0.29912516,0.22635615,0.3922692,0.19703692,0.20150284,0.32065034,0.27192885
0001037038,2004,0.53805655,0.34948146,0.48398796,0.5027834,0.26855022,0.36657926,0.26377046,0.23942947,0.4464893,0.27733052,0.3089558,0.22434023,0.40661502,0.18308116,0.21402684,0.34970242,0.27385592
0000723254,2004,0.52946717,0.32296965,0.4942222,0.49449447,0.29052016,0.34380564,0.23964813,0.26852992,0.41280702,0.36725137,0.28262073,0.20585302,0.40905973,0.2040181,0.18496802,0.30048063,0.26555485
0001097864,2004,0.47362515,0.3418079,0.44499,0.44509596,0.27718863,0.32976362,0.25914297,0.26753095,0.44437984,0.31498832,0.29061654,0.2644345,0.38445184,0.21797137,0.22162344,0.35177794,0.29736257
0000855585,2004,0.48766986,0.32283756,0.4161525,0.43461034,0.25238007,0.34970716,0.23982976,0.26471853,0.47414845,0.33345014,0.3047341,0.25117815,0.3701959,0.19491304,0.19451308,0.37301746,0.28330773
0000051253,2004,0.46039712,0.32389158,0.4488602,0.46341544,0.2743571,0.35851735,0.26167798,0.2548051,0.4463355,0.3117878,0.28983057,0.23771232,0.36154187,0.20791493,0.19557741,0.3107334,0.2674388
0000779544,2004,0.48273587,0.31504205,0.38265073,0.4044446,0.22247621,0.33751604,0.24033779,0.22824147,0.45022756,0.3129141,0.33641848,0.22198322,0.35491946,0.21226388,0.22095661,0.3197512,0.29700893
0000320345,2004,0.5633898,0.35294464,0.47720018,0.5014988,0.2489722,0.34774712,0.22808695,0.20913434,0.44363406,0.28812936,0.33159736,0.2180293,0.41778937,0.17066404,0.17530732,0.32728314,0.25030544
0001116942,2004,0.5195098,0.3541416,0.48778656,0.4985022,0.2731357,0.34970975,0.22424942,0.25610614,0.41671374,0.31034213,0.3103574,0.24609385,0.4022584,0.2036557,0.19902134,0.31626153,0.26959944
0000046129,2004,0.5068282,0.3195471,0.45604944,0.4748677,0.27704358,0.3738149,0.24223691,0.2868162,0.4262013,0.31439647,0.29075524,0.21861319,0.39417735,0.20965667,0.18424997,0.30798268,0.28560364
0001023128,2004,0.508107,0.34187832,0.47251368,0.49158365,0.2575382,0.3540917,0.19536462,0.21828541,0.39500245,0.30363047,0.27036992,0.23373611,0.35932514,0.1591577,0.18503858,0.27834883,0.23648591
0000933974,2004,0.48263994,0.3387275,0.4898122,0.49551368,0.28919592,0.35216272,0.26041803,0.28189442,0.40038598,0.3288406,0.30623472,0.22524561,0.42184177,0.2196193,0.19978257,0.30555344,0.29335296
0000899647,2004,0.4322498,0.26074788,0.39210007,0.3881506,0.22116938,0.30424532,0.2381794,0.2353041,0.39448765,0.328441,0.2397922,0.22676168,0.34348235,0.20058377,0.20020433,0.29252765,0.2908855
0000039648,2004,0.54997975,0.34144607,0.486676,0.4861591,0.25529647,0.33551717,0.21984856,0.24381736,0.4156243,0.30566868,0.3076748,0.22849523,0.4421633,0.20621914,0.19787991,0.3080458,0.27347058
0000757011,2004,0.41560072,0.29874122,0.3831132,0.40491816,0.21404509,0.31347588,0.24704394,0.22370109,0.36512202,0.2899724,0.2470361,0.19001244,0.35446692,0.2497665,0.16943496,0.26661742,0.28947136
0000353779,2004,0.52643836,0.37059775,0.4801113,0.49697715,0.25180203,0.36218485,0.2292136,0.23571329,0.45222196,0.2977673,0.29875004,0.21939546,0.4196122,0.18405409,0.18661241,0.3392043,0.2829484
